452426,追捕
1177059,妖怪手表：飞天鲸鱼与跨时空大冒险喵！
889052,狙击手：特别行动
1136057,销售奇姬
344648,前任女孩
342054,未定名华纳改编圣园项目
344956,宠物小精灵XY&Z
1182718,妈妈的朋友2
1164797,木乃伊之阿拉善传奇
368116,张震讲故事之合租屋,0.44,0.56,0.15,0.37,0.23,0.1,0.06,0.09,0.26,0.74,0.41,0.26,0.22,0.1,其他,0.57,白领,0.26,学生,0.17,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.14,动画,0.04,美人鱼,魔兽,唐人街探案,盗墓笔记,从你的全世界路过,美国队长3,寻龙诀,X战警：天启,港囧,疯狂动物城
337191,妄想症,0.41,0.59,0.14,0.4,0.22,0.1,0.06,0.09,0.25,0.75,0.42,0.22,0.21,0.14,其他,0.55,白领,0.27,学生,0.18,动作,0.31,爱情,0.28,喜剧,0.14,科幻,0.14,动画,0.04,美人鱼,疯狂动物城,澳门风云3,唐人街探案,港囧,美国队长3,奇幻森林,寻龙诀,北京遇上西雅图之不二情书,魔兽
1196208,双程2
367634,血腥女王:伊丽莎白和玛丽
1142043,地平线系列：南极冰上科考站
1198842,守望先锋：渗透
1179288,坏女孩
1254684,杀死那只同性恋
1181694,不可抗力爱上你
346733,登入火星
592930,阿拉丁
1181694,不可抗力爱上你
582109,卡门
1182507,当我成为你
336766,夺路而逃,0.51,0.49,0.16,0.42,0.21,0.08,0.05,0.07,0.26,0.74,0.41,0.27,0.22,0.1,其他,0.54,白领,0.24,学生,0.22,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.14,动画,0.04,从你的全世界路过,湄公河行动,美人鱼,唐人街探案,港囧,使徒行者,盗墓笔记,奇异博士,绝地逃亡,寻龙诀
247368,女巫,0.52,0.48,0.1,0.3,0.25,0.14,0.1,0.11,0.26,0.74,0.48,0.2,0.16,0.16,其他,0.51,白领,0.38,学生,0.11,动作,0.31,爱情,0.26,科幻,0.17,喜剧,0.11,动画,0.05,美人鱼,疯狂动物城,寻龙诀,美国队长3,星球大战：原力觉醒,魔兽,港囧,功夫熊猫3,奇幻森林,澳门风云3
1044686,灵魂舞者
247576,斯诺登,0.73,0.27,0.12,0.33,0.25,0.1,0.06,0.13,0.31,0.69,0.48,0.21,0.16,0.15,其他,0.49,白领,0.36,学生,0.15,动作,0.32,爱情,0.26,科幻,0.19,喜剧,0.11,动画,0.05,美国队长3,疯狂动物城,美人鱼,奇异博士,星球大战：原力觉醒,X战警：天启,火星救援,碟中谍5：神秘国度,复仇者联盟2：奥创纪元,魔兽
1132923,丢羊
1180288,NBA2K: Road to the Finals Championship
343976,星际战神
528316,我的早更男友
345327,摩根
1142098,深井食堂之我是富二代
1133067,痛欲
341663,蝙蝠侠：致命玩笑
341123,终极胜利,0.55,0.45,0.12,0.33,0.23,0.12,0.08,0.13,0.3,0.7,0.47,0.19,0.18,0.16,其他,0.51,白领,0.33,学生,0.16,动作,0.32,爱情,0.27,科幻,0.16,喜剧,0.12,动画,0.05,美人鱼,港囧,疯狂动物城,寻龙诀,唐人街探案,美国队长3,魔兽,夏洛特烦恼,X战警：天启,星球大战：原力觉醒
1143438,暴走兄弟VS僵尸古惑仔
847452,Luxembourg Mystery Tale
346608,差等生
247681,邓小平登黄山
518131,柯南无国界：韩国
1187852,欲爱
336948,信长协奏曲 电影版
362202,鸿雁传影：维克多·艾里斯与阿巴斯·基亚罗斯塔米往来影笺
248903,催命符之劫后重生,0.44,0.56,0.15,0.34,0.23,0.12,0.08,0.09,0.18,0.82,0.38,0.29,0.23,0.11,其他,0.63,白领,0.23,学生,0.14,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.13,动画,0.04,美人鱼,捉妖记,港囧,盗墓笔记,寻龙诀,魔兽,唐人街探案,绝地逃亡,澳门风云3,美国队长3
1190395,小戏骨：白蛇传
1132388,先锋之那时青春,0.59,0.41,0.1,0.37,0.26,0.12,0.06,0.09,0.32,0.68,0.5,0.19,0.16,0.15,其他,0.49,白领,0.36,学生,0.15,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.12,动画,0.04,美人鱼,港囧,湄公河行动,从你的全世界路过,你的名字。,速度与激情7,长城,夏洛特烦恼,魔兽,疯狂动物城
1142120,玩命敢死队
345949,决不饶恕
342786,人在驴途,0.48,0.52,0.12,0.34,0.26,0.12,0.08,0.08,0.21,0.79,0.4,0.27,0.23,0.1,其他,0.61,白领,0.26,学生,0.13,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.14,动画,0.05,美人鱼,港囧,魔兽,唐人街探案,绝地逃亡,从你的全世界路过,盗墓笔记,澳门风云3,捉妖记,湄公河行动
1197650,2016最美表演
337511,舌尖上的新年,0.61,0.39,0.08,0.3,0.26,0.16,0.1,0.1,0.29,0.71,0.5,0.18,0.16,0.15,白领,0.46,其他,0.31,学生,0.23,动作,0.51,爱情,0.15,喜剧,0.1,科幻,0.1,动画,0.05,美人鱼,寻龙诀,港囧,唐人街探案,夏洛特烦恼,疯狂动物城,战狼2,捉妖记,老炮儿,万万没想到
1207012,亚美尼亚大地震
471209,以女儿之名
1213820,悬棺迷尸
338417,暗杀教室：毕业篇,0.56,0.44,0.18,0.4,0.16,0.04,0.05,0.16,0.27,0.73,0.47,0.22,0.17,0.14,其他,0.53,白领,0.28,学生,0.2,动作,0.31,爱情,0.27,科幻,0.15,喜剧,0.12,动画,0.07,疯狂动物城,美人鱼,美国队长3,火影忍者剧场版：博人传,寻龙诀,西游记之大圣归来,港囧,万万没想到,大鱼海棠,捉妖记
1200024,大叔的爱
1175424,机动战士高达 雷霆宙域 DECEMBER SKY
1190235,周六夜现场
1157406,乐高忍者：旋风术大师 特別篇
1182628,洪水泛滥之前
1240027,疯狂动物
342249,怒
246045,我叫MT之山口山战记,0.51,0.49,0.07,0.28,0.29,0.17,0.1,0.08,0.28,0.72,0.44,0.23,0.19,0.13,其他,0.54,白领,0.36,学生,0.1,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.12,动画,0.06,魔兽,美人鱼,疯狂动物城,美国队长3,港囧,寻龙诀,捉妖记,复仇者联盟2：奥创纪元,速度与激情7,X战警：天启
1241661,蔚蓝深海
1188268,守望先锋：最后的堡垒
341902,笑林足球,0.63,0.37,0.09,0.35,0.29,0.14,0.08,0.06,0.2,0.8,0.4,0.24,0.23,0.14,其他,0.57,白领,0.31,学生,0.12,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.14,动画,0.04,美人鱼,湄公河行动,从你的全世界路过,港囧,唐人街探案,奇异博士,美国队长3,使徒行者,澳门风云3,魔兽
247088,林徽因
1187779,明明不喜欢
341979,濑户内海
346180,青蛙总动员,0.3,0.7,0.03,0.13,0.23,0.35,0.19,0.08,0.34,0.66,0.41,0.26,0.21,0.11,白领,0.56,其他,0.35,学生,0.09,动作,0.44,动画,0.13,爱情,0.13,喜剧,0.13,科幻,0.08,战狼2,疯狂动物城,美人鱼,寻梦环游记,熊出没·奇幻空间,奇幻森林,愤怒的小鸟,熊出没之熊心归来,神偷奶爸3,羞羞的铁拳
1198596,无法隐藏的本能：偷拍
550161,新异形
338381,大洋之间的灯光
344293,地狱高中生活
247120,时间脱离者
1182952,大卫·林奇：艺术人生
342309,一吻定情高校篇
1203062,迷途
1203062,迷途
342309,一吻定情高校篇
852980,5050
1197237,非常绑架
343466,毛驴县令之五官争功
417263,美杜莎
1141094,降魔传
345970,冒牌卧底,0.48,0.52,0.08,0.32,0.28,0.14,0.09,0.09,0.29,0.71,其他,0.52,白领,0.35,学生,0.13,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.13,动画,0.04,情圣,长城,湄公河行动,美人鱼,从你的全世界路过,唐人街探案,使徒行者,港囧,铁道飞虎,我不是潘金莲
246884,谍影特工,0.51,0.49,0.05,0.28,0.29,0.16,0.1,0.12,0.32,0.69,0.46,0.2,0.19,0.15,其他,0.47,白领,0.44,学生,0.09,动作,0.32,爱情,0.28,科幻,0.17,喜剧,0.12,动画,0.04,美人鱼,疯狂动物城,寻龙诀,007：幽灵党,碟中谍5：神秘国度,星球大战：原力觉醒,港囧,美国队长3,唐人街探案,澳门风云3
337961,无处可逃
343458,毛驴县令之打虎上山
249187,废柴特工,0.5,0.5,0.08,0.35,0.28,0.13,0.07,0.08,0.29,0.71,0.44,0.22,0.21,0.14,其他,0.51,白领,0.36,学生,0.12,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.13,动画,0.05,美人鱼,疯狂动物城,美国队长3,寻龙诀,唐人街探案,港囧,奇幻森林,蝙蝠侠大战超人：正义黎明,X战警：天启,夏洛特烦恼
1133413,镜鉴——衡阳、南充违反换届纪律案件警示录
583489,铁翼重生之枪林弹雨
639339,动物僵尸
1183488,荒野大逃杀
337510,独孤
1196152,大会师
246597,疾速天使
367992,枕边有张脸2,0.45,0.55,0.15,0.35,0.23,0.11,0.07,0.08,0.2,0.8,0.4,0.3,0.21,0.09,其他,0.59,白领,0.24,学生,0.17,动作,0.32,爱情,0.29,科幻,0.14,喜剧,0.13,动画,0.04,从你的全世界路过,湄公河行动,美人鱼,盗墓笔记,港囧,魔兽,奇异博士,爵迹,使徒行者,寻龙诀
1214447,跳舞吧!机器人
880846,独立之日
1196269,带我回家
1158270,暗金丑岛君3
498277,永不退缩3
1134084,笔仙之生死劫
1158083,瑞克和莫蒂：佐治亚州诉丹佛·芬顿·阿伦庭审互喷实录
1239888,信念和同性恋恐惧
1190357,超级幼儿园,0.33,0.67,0.05,0.15,0.22,0.31,0.18,0.08,0.27,0.73,0.45,0.26,0.21,0.08,其他,0.55,白领,0.37,学生,0.08,动作,0.32,爱情,0.28,科幻,0.13,喜剧,0.12,动画,0.09,海洋奇缘,熊出没之熊心归来,疯狂动物城,美人鱼,新大头儿子和小头爸爸2一日成才,爱宠大机密,愤怒的小鸟,冰川时代5：星际碰撞,猪猪侠之英雄猪少年,湄公河行动
1214382,那狗
342462,推销员
1189335,惊悚九部曲
342139,传奇状元伦文叙
1214382,那狗
1144933,我想静静
346133,女神时代,0.4,0.6,0.12,0.39,0.25,0.1,0.06,0.08,0.26,0.74,0.37,0.27,0.2,0.16,其他,0.54,白领,0.3,学生,0.16,动作,0.32,爱情,0.28,喜剧,0.14,科幻,0.14,动画,0.04,美人鱼,唐人街探案,疯狂动物城,港囧,澳门风云3,寻龙诀,奇幻森林,谁的青春不迷茫,美国队长3,恶棍天使
1190357,超级幼儿园,0.33,0.67,0.05,0.15,0.22,0.31,0.18,0.08,0.27,0.73,0.45,0.26,0.21,0.08,其他,0.55,白领,0.37,学生,0.08,动作,0.32,爱情,0.28,科幻,0.13,喜剧,0.12,动画,0.09,海洋奇缘,熊出没之熊心归来,疯狂动物城,美人鱼,新大头儿子和小头爸爸2一日成才,爱宠大机密,愤怒的小鸟,冰川时代5：星际碰撞,猪猪侠之英雄猪少年,湄公河行动
368106,平凡的足球
1136942,他和她的孤独情事
1189305,热土悲歌
346326,在雨中,0.45,0.55,0.17,0.44,0.2,0.07,0.04,0.08,0.27,0.73,0.42,0.24,0.22,0.12,其他,0.53,白领,0.24,学生,0.23,动作,0.32,爱情,0.29,科幻,0.14,喜剧,0.14,动画,0.04,美人鱼,疯狂动物城,谁的青春不迷茫,美国队长3,唐人街探案,北京遇上西雅图之不二情书,奇幻森林,港囧,寻龙诀,澳门风云3
354033,狂暴街区
1182222,反情色
352039,致命偷窥之恶魔少女
353669,西游记八戒降妖
1206558,甲铁城的卡巴内瑞 总集篇前篇 汇集的光芒
1182539,时光诛仙
346748,飞跃彩虹
1176396,复仇者
1204812,大明赌神
344845,莫斯科离大同不远
341293,当流星划过天际,0.34,0.66,0.15,0.39,0.24,0.09,0.05,0.08,0.23,0.78,0.38,0.3,0.24,0.08,其他,0.57,白领,0.26,学生,0.17,动作,0.31,爱情,0.29,喜剧,0.15,科幻,0.13,动画,0.04,美人鱼,谁的青春不迷茫,从你的全世界路过,北京遇上西雅图之不二情书,魔兽,X战警：天启,美国队长3,港囧,唐人街探案,恶棍天使
338434,假如猫从世界上消失了
344769,诡娃,0.45,0.55,0.11,0.37,0.25,0.12,0.07,0.07,0.21,0.79,0.41,0.27,0.21,0.11,其他,0.6,白领,0.27,学生,0.13,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.13,动画,0.05,美人鱼,澳门风云3,西游记之孙悟空三打白骨精,唐人街探案,寻龙诀,港囧,疯狂动物城,恶棍天使,捉妖记,功夫熊猫3
1182790,时空罗盘之网红潘金莲
367990,古田会议
368234,Broadway 4D
343043,自杀森林,0.53,0.47,0.14,0.34,0.2,0.1,0.07,0.15,0.27,0.73,0.49,0.22,0.15,0.14,其他,0.51,白领,0.34,学生,0.15,动作,0.32,爱情,0.26,科幻,0.16,喜剧,0.11,动画,0.06,美人鱼,寻龙诀,星球大战：原力觉醒,疯狂动物城,港囧,唐人街探案,侏罗纪世界,美国队长3,007：幽灵党,老炮儿
612521,救命解药
1197404,アトラクション4D「戦車ライド」
1137453,乐高好朋友：四姐妹的幸福生活
1137084,暗道
341184,花牌情缘 上之句
1196205,血战铜锣湾2
1132422,乐高DC超级英雄：哥谭大越狱
246243,魔法老师,0.45,0.55,0.09,0.31,0.25,0.15,0.11,0.1,0.29,0.71,0.42,0.25,0.21,0.12,其他,0.53,白领,0.33,学生,0.14,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.12,动画,0.06,美人鱼,疯狂动物城,美国队长3,魔兽,奇异博士,湄公河行动,星际迷航3：超越星辰,港囧,寻龙诀,X战警：天启
1196624,逃出无人岛
1139880,婴灵
1188465,守望先锋：双龙
346658,泰迪熊之玩具大战,0.39,0.61,0.09,0.28,0.24,0.19,0.11,0.09,0.29,0.71,0.43,0.23,0.2,0.14,其他,0.53,白领,0.34,学生,0.13,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.13,动画,0.07,美人鱼,疯狂动物城,愤怒的小鸟,奇幻森林,魔兽,美国队长3,爱丽丝梦游仙境2：镜中奇遇记,功夫熊猫3,港囧,海底总动员2：多莉去哪儿
440267,一个看不见的世界：荒野猎人
1144871,当女孩遇到熊OVA1：初雪之日
942313,特种部队:毁尸灭尽
1136146,中国兵王
894782,黄阿丽：小眼镜蛇
345191,由始至终
1190317,白鲸之恋
1182140,特种兵王
248121,暗色天堂,0.61,0.39,0.1,0.32,0.26,0.15,0.09,0.09,0.44,0.2,0.18,0.18,白领,0.41,其他,0.36,学生,0.22,动作,0.5,爱情,0.15,喜剧,0.13,科幻,0.09,动画,0.04,美人鱼,战狼2,羞羞的铁拳,港囧,寻龙诀,唐人街探案,使徒行者,湄公河行动,速度与激情8,疯狂动物城
341995,五十度黑
346655,魔都凶音,0.42,0.58,0.14,0.32,0.23,0.12,0.08,0.1,0.22,0.78,0.41,0.26,0.22,0.11,其他,0.6,白领,0.25,学生,0.15,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.13,动画,0.04,美人鱼,绝地逃亡,盗墓笔记,魔兽,从你的全世界路过,湄公河行动,使徒行者,美国队长3,大鱼海棠,寒战2
1158554,荒村凶间,0.46,0.54,0.14,0.36,0.24,0.12,0.07,0.07,0.18,0.82,0.37,0.32,0.22,0.09,其他,0.63,白领,0.21,学生,0.16,动作,0.32,爱情,0.29,科幻,0.15,喜剧,0.13,动画,0.04,盗墓笔记,美人鱼,使徒行者,从你的全世界路过,大话西游3,湄公河行动,魔兽,绝地逃亡,星际迷航3：超越星辰,港囧
1187603,渣男的100种死法
1226073,蓝色大海的传说之人鱼校花
1196621,赶尸人之九阴蛊女
245966,蜜月酒店杀人事件,0.43,0.57,0.12,0.36,0.26,0.12,0.07,0.09,0.24,0.76,0.41,0.27,0.21,0.11,其他,0.56,白领,0.3,学生,0.14,动作,0.32,爱情,0.29,科幻,0.14,喜剧,0.14,动画,0.04,美人鱼,港囧,唐人街探案,捉妖记,夏洛特烦恼,寻龙诀,澳门风云3,美国队长3,疯狂动物城,速度与激情7
346701,雏鸟的天空
1132935,九纹龙史进之替天行道
1196335,后来
248354,冥界管理局
1163597,黄天厚土
1141214,道姑出山之人鬼情未了
1242045,狂怒：功夫预告片
341109,海洋之恋,0.37,0.63,0.12,0.34,0.26,0.12,0.07,0.09,0.23,0.77,0.42,0.27,0.21,0.09,其他,0.57,白领,0.29,学生,0.14,动作,0.32,爱情,0.28,喜剧,0.14,科幻,0.14,动画,0.05,美人鱼,魔兽,奇幻森林,X战警：天启,美国队长3,疯狂动物城,北京遇上西雅图之不二情书,港囧,爱丽丝梦游仙境2：镜中奇遇记,愤怒的小鸟
1197478,骆驼客2：箭在弦
448356,我的同学不是人
367961,激情社区
344453,整形师·脸,0.42,0.58,0.14,0.39,0.23,0.1,0.06,0.08,0.22,0.78,0.45,0.24,0.2,0.11,其他,0.58,白领,0.27,学生,0.15,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.13,动画,0.04,美人鱼,美国队长3,奇幻森林,魔兽,疯狂动物城,唐人街探案,北京遇上西雅图之不二情书,港囧,寻龙诀,澳门风云3
1142739,潘金莲复仇记
657549,女猎鹰人
345358,爱情斑马线
1142669,魔道
1135350,超级学校英雄
248095,耐撕侦探,0.52,0.48,0.13,0.37,0.22,0.1,0.07,0.12,0.31,0.69,0.47,0.18,0.18,0.18,其他,0.49,白领,0.32,学生,0.18,动作,0.31,爱情,0.27,科幻,0.17,喜剧,0.12,动画,0.05,疯狂动物城,美人鱼,美国队长3,X战警：天启,奇异博士,奇幻森林,港囧,唐人街探案,惊天魔盗团2,寻龙诀
510430,白日末路
357430,怪诞小镇特别篇：松林之间
368003,再生之乐
621219,盛先生的花儿,0.45,0.56,0.11,0.33,0.25,0.13,0.09,0.1,0.32,0.68,0.49,0.18,0.16,0.16,其他,0.5,白领,0.34,学生,0.16,动作,0.32,爱情,0.28,科幻,0.14,喜剧,0.13,动画,0.05,美人鱼,湄公河行动,港囧,速度与激情7,疯狂动物城,寻龙诀,魔兽,夏洛特烦恼,从你的全世界路过,复仇者联盟2：奥创纪元
1132420,不可抗力之男仆的秘密
1205621,雾山五行
894622,她唇之下
412423,贝尔科实验
337054,妖医,0.44,0.56,0.11,0.35,0.26,0.12,0.07,0.08,0.23,0.77,0.44,0.23,0.21,0.12,其他,0.57,白领,0.3,学生,0.13,动作,0.32,爱情,0.28,科幻,0.15,喜剧,0.13,动画,0.04,美人鱼,港囧,唐人街探案,寻龙诀,夏洛特烦恼,捉妖记,澳门风云3,美国队长3,疯狂动物城,恶棍天使
1184463,老九门番外之四屠黄葵
644249,索多玛120天的幕后事
1219446,2016韩国网络剧节
343115,奇怪的她
1132374,打开我天空
1138769,相爱一天
341958,图书馆战争2：最后的任务
342955,幸运钥匙
889458,耐莉
1142986,僵尸归来3：风吹头弯
353107,潘菲洛夫28勇士
346101,季春奶奶
566105,监禁风暴
248118,选老顶
1197537,我是杀人犯
1226424,五十度黑
587768,剩女脱单记
569070,古墓凶铃
343403,临时约定
345157,红小鬼齐步走
343429,呼吸正常
346085,小角色
320266,钢板咏叹调
1167112,记忆中的未来之盲区
557578,东北野兽
1197459,SNH48第二届风尚大赏
455397,毛丰美
879772,"[""Oflu Hoca'nin Sifresi 2""]"
1201174,掠夺第一集：路西法的宇航员
520654,流动电影院
877484,Once Upon a Time When I Tried Committing Suicide
1132351,吉祥宝宝之我是食神,0.33,0.67,0.07,0.16,0.21,0.28,0.18,0.1,0.2,0.81,0.47,0.24,0.18,0.12,其他,0.63,白领,0.29,学生,0.08,动作,0.32,爱情,0.27,科幻,0.13,喜剧,0.12,动画,0.09,爱宠大机密,美人鱼,新大头儿子和小头爸爸2一日成才,疯狂动物城,冰川时代5：星际碰撞,愤怒的小鸟,哆啦A梦：新·大雄的日本诞生,熊出没之熊心归来,功夫熊猫3,大鱼海棠
623523,学妹快跑
1141993,我死前的最后一个夏天
876067,"Laurette 1942, une volontaire au camp du Récébédou"
1132804,疾风战神
868925,英雄
1182206,吸血鬼侦探
1141032,激情海滩
944347,Someone to Carry Me
808003,谁与争锋
343807,飞天窑女
883807,"[""Gary: Tank Commander's Election Special""]"
454015,求生者
911811,恋恋视距离
1203830,精武门之逆天行者
1197437,EXO-CBX HOT DEBUT STAGE
246655,拿起枪的简
366661,帅气的恶魔
1215503,探索·发现：考古探奇之鸿山越国大墓
337124,跑调天后
1211328,九纹龙史进之大破瓦罐寺
452137,金正恩：未经授权的传记
344738,海南之后
1190355,四渡赤水
346751,怦·心跳,0.58,0.42,0.13,0.34,0.23,0.13,0.07,0.11,0.34,0.66,0.39,0.27,0.22,0.12,其他,0.43,白领,0.37,学生,0.2,动作,0.48,爱情,0.15,喜剧,0.12,科幻,0.1,动画,0.06,唐人街探案2,捉妖记2,我不是药神,红海行动,后来的我们,西虹市首富,前任3：再见前任,复仇者联盟3：无限战争,超时空同居,侏罗纪世界2
1182147,牙狼：阿修罗
356957,青春学堂2：寄生和野史
1199799,聊斋志异之美人首
345844,生日卡片
859850,Market My Moma
368007,刻在石磨上的勋章
881440,The Bachelor
341630,太阳河
452275,我的微商女友
1198524,你相信有灵魂伴侣吗？(中文国际版)
1138380,盗墓狐狸1盲画美女图
514874,大贵族：回醒
871909,Aveugles de luxe
1198524,你相信有灵魂伴侣吗？(中文国际版)
343807,飞天窑女
883807,"[""Gary: Tank Commander's Election Special""]"
808003,谁与争锋
343195,植物图鉴
672387,杜琪峰的银河创作：《三人行》制作纪录
838399,Durga Rani Singh
357201,金城兰州
1189808,你好，再见
1205809,你不知道我有多爱你
1132403,食人岛,0.52,0.48,0.14,0.34,0.21,0.11,0.1,0.1,0.22,0.78,0.41,0.24,0.21,0.13,其他,0.58,白领,0.26,学生,0.16,动作,0.32,爱情,0.28,科幻,0.16,喜剧,0.12,动画,0.05,美人鱼,湄公河行动,盗墓笔记,从你的全世界路过,长城,使徒行者,魔兽,奇异博士,绝地逃亡,爵迹
338427,网聘女伴
1140202,LOL女神：沦陷记
1223636,皇拳
343465,毛驴县令之宛如格格
1144923,驱魔人前传2
525538,百条大道
1203055,丛林有情狼6：恐龙挖掘
345101,请点赞
337899,海浪
1187504,软硬天师
343121,女高怪谈6：血玉传说
1199119,愚公移山
356951,登山的目的
343956,狗咬狗
1140764,天下无坑
1239568,厄尔布鲁士峰：挑战欧洲最高峰
342864,非同小可
1158271,暗金丑岛君 the Final
345090,我的初恋女孩
249893,凯撒万岁,0.67,0.33,0.11,0.3,0.25,0.13,0.07,0.13,0.28,0.72,0.49,0.22,0.15,0.14,其他,0.49,白领,0.38,学生,0.12,动作,0.32,爱情,0.26,科幻,0.18,喜剧,0.11,动画,0.05,美人鱼,疯狂动物城,星球大战：原力觉醒,寻龙诀,火星救援,美国队长3,港囧,功夫熊猫3,碟中谍5：神秘国度,007：幽灵党
1187889,明珠三国2之貂蝉攻略
1189269,玩命大主播
1197481,邻居大战3：僵尸崛起
343465,毛驴县令之宛如格格
1144923,驱魔人前传2
1178378,午夜惊魂梦
338374,爱情与友谊
1234174,新傻儿司令
525538,百条大道
356951,登山的目的
1164800,使命召唤：无限战争
1188335,地平线系列：体育兴奋剂 - 为了胜利不惜一切？
1189334,诡案组之魔影杀手
1188136,恐怖之森5
338354,邻居大战2：姐妹会崛起,0.61,0.39,0.13,0.35,0.24,0.1,0.07,0.13,0.28,0.72,0.48,0.22,0.16,0.15,其他,0.5,白领,0.36,学生,0.14,动作,0.32,爱情,0.26,科幻,0.18,喜剧,0.12,动画,0.05,美人鱼,美国队长3,疯狂动物城,X战警：天启,魔兽,星球大战：原力觉醒,寻龙诀,复仇者联盟2：奥创纪元,蝙蝠侠大战超人：正义黎明,港囧
1188149,19禁：别人的目的
1203055,丛林有情狼6：恐龙挖掘
1199119,愚公移山
343121,女高怪谈6：血玉传说
343956,狗咬狗
832358,朵拉的安宁
1187504,软硬天师
1140764,天下无坑
634194,魔面怪杰
855652,Glass
346043,假装看不见之电影大师,0.3,0.7,0.2,0.39,0.17,0.06,0.05,0.12,0.25,0.75,0.45,0.23,0.2,0.11,其他,0.56,白领,0.22,学生,0.22,动作,0.31,爱情,0.28,喜剧,0.15,科幻,0.13,动画,0.05,美人鱼,从你的全世界路过,港囧,唐人街探案,澳门风云3,疯狂动物城,致青春·原来你还在这里,谁的青春不迷茫,美国队长3,捉妖记
1182444,奔跑吧！裤衩
349256,26种死法2.5：M号档案
269059,一九四四
337120,潜伏者
343318,老人交响乐团
864565,玉米地的小萝莉
345573,黑疯婆子的万圣节
345589,病毒
897390,Tiramisù
368187,那年·同学之不作不死不青春
53242,钢铁骑士,0.65,0.35,0.07,0.29,0.29,0.17,0.1,0.09,0.26,0.74,0.42,0.24,0.21,0.14,其他,0.52,白领,0.37,学生,0.11,动作,0.32,爱情,0.28,科幻,0.17,喜剧,0.11,动画,0.05,奇异博士,美国队长3,湄公河行动,魔兽,美人鱼,X战警：天启,机械师2：复活,星际迷航3：超越星辰,蝙蝠侠大战超人：正义黎明,疯狂动物城
591243,2016第73届金球奖颁奖典礼
579013,第88届奥斯卡颁奖典礼
247435,单身指南,0.52,0.48,0.11,0.35,0.26,0.11,0.06,0.12,0.29,0.71,0.47,0.23,0.15,0.14,其他,0.49,白领,0.38,学生,0.13,动作,0.32,爱情,0.27,科幻,0.16,喜剧,0.13,动画,0.05,美人鱼,疯狂动物城,星球大战：原力觉醒,寻龙诀,唐人街探案,港囧,美国队长3,澳门风云3,功夫熊猫3,火星救援
650036,日历女孩
1213811,灯塔蟹
1138812,阳春
1139819,乒乓侠
829818,公共汽车司机
346417,停止
1189407,雷神小队
1207015,破冰船
248216,再见，在也不见,0.4,0.6,0.1,0.4,0.26,0.1,0.06,0.07,0.3,0.7,0.44,0.23,0.2,0.13,其他,0.51,白领,0.33,学生,0.16,动作,0.32,爱情,0.29,喜剧,0.14,科幻,0.14,动画,0.04,美人鱼,疯狂动物城,港囧,唐人街探案,北京遇上西雅图之不二情书,寻龙诀,夏洛特烦恼,美国队长3,从你的全世界路过,捉妖记
345815,黑暗
1142334,大风水师
356944,酒神小姐
820745,安娜贝尔和楠塔基特岛的鬼
341348,印第安纳波利斯号：勇者无惧
343324,恐怖街
553200,老鬼当家
829818,公共汽车司机
591243,2016第73届金球奖颁奖典礼
53242,钢铁骑士,0.65,0.35,0.07,0.29,0.29,0.17,0.1,0.09,0.26,0.74,0.42,0.24,0.21,0.14,其他,0.52,白领,0.37,学生,0.11,动作,0.32,爱情,0.28,科幻,0.17,喜剧,0.11,动画,0.05,奇异博士,美国队长3,湄公河行动,魔兽,美人鱼,X战警：天启,机械师2：复活,星际迷航3：超越星辰,蝙蝠侠大战超人：正义黎明,疯狂动物城
1197088,鲨鱼星球
1182286,宅男侦探之解救女主播
351891,黎明前的两个夜晚
1138891,站住！别跑！
896091,血腥杀戮2
441486,寻：电影版
337313,致命恋爱
1142334,大风水师
1226109,小戏骨：白毛女
924311,致命邻居
871325,打虎英雄穆卢干
923523,恶魔的玩偶 / 鬼娃娃
343324,恐怖街
1187722,乒乓小将
1162522,少年有梦之初战毒魔
903499,海星
336900,牛奶配送员的奇幻人生
1198493,守望先锋：归来
874699,数码宝贝大冒险tri. 第3章：告白
1177916,Toque de lo Alto
343117,德兰
866120,自闭男孩
356944,酒神小姐
625907,玩物
820745,安娜贝尔和楠塔基特岛的鬼
469358,最爽的一天
341348,印第安纳波利斯号：勇者无惧
344264,战狼2,0.45,0.55,0.07,0.29,0.28,0.17,0.1,0.09,0.73,0.27,0.39,0.26,0.2,0.14,其他,0.57,白领,0.31,学生,0.12,动作,0.48,爱情,0.15,喜剧,0.13,科幻,0.08,动画,0.07,速度与激情8,变形金刚5：最后的骑士,美人鱼,摔跤吧！爸爸,功夫瑜伽,湄公河行动,加勒比海盗5：死无对证,生化危机：终章,极限特工：终极回归,金刚：骷髅岛
